NinoModel,.model,Date,ANOM,trend,season_12,remainder,season_adjust
NINO3,STL(ANOM ~ trend() + season(period = 12)),2019-06-01,0.42,0.39682625795196713,0.041394575876329665,-0.018220833828296812,0.3786054241236703
NINO3,STL(ANOM ~ trend() + season(period = 12)),2019-07-01,0.06,0.3495815565833439,0.049892634377350885,-0.33947419096069475,0.010107365622649113
NINO3,STL(ANOM ~ trend() + season(period = 12)),2019-08-01,-0.11,0.3057452203316479,-0.001572587046578513,-0.41417263328506937,-0.10842741295342148
NINO3,STL(ANOM ~ trend() + season(period = 12)),2019-09-01,-0.21,0.26190888407995194,-0.07357984861429549,-0.39832903546565646,-0.1364201513857045
NINO3,STL(ANOM ~ trend() + season(period = 12)),2019-10-01,0.16,0.21807254782825594,-0.010470067004200981,-0.047602480824054966,0.17047006700420098
NINO3,STL(ANOM ~ trend() + season(period = 12)),2019-11-01,0.37,0.16689233422388725,-0.04840037636338008,0.25150804213949285,0.41840037636338007
NINO3,STL(ANOM ~ trend() + season(period = 12)),2019-12-01,0.29,0.11571212061951854,-0.06460222593489498,0.23889010531537647,0.354602225934895
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-01-01,0.22,0.06453190701514983,-0.06521821921083037,0.22068631219568058,0.2852182192108304
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-02-01,0.1,-1.2106643441600617e-4,-0.031088085684868795,0.13120915211928483,0.13108808568486882
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-03-01,0.17,-0.06477403988398184,0.0689004520370142,0.16587358784696765,0.10109954796298581
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-04-01,0.39,-0.12942701333354767,-0.008231855720058304,0.5276588690536059,0.3982318557200583
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-05-01,-0.13,-0.2086511955408461,0.02862361051951152,0.050027585021334586,-0.15862361051951152
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-06-01,-0.57,-0.28787537774814453,0.07586741616695526,-0.35799203841881067,-0.6458674161669552
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-07-01,-0.42,-0.3670995599554429,0.11322621842422581,-0.16612665846878288,-0.5332262184242258
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-08-01,-0.43,-0.4281117466446251,0.065928536534799,-0.06781678989017392,-0.495928536534799
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-09-01,-0.8,-0.4891239333338072,-0.02594708661534571,-0.2849289800508471,-0.7740529133846543
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-10-01,-0.9,-0.5501361200229894,-0.009318055209090754,-0.34054582476791984,-0.8906819447909092
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-11-01,-1.03,-0.5613123105883207,-0.057483354498063376,-0.41120433491361597,-0.9725166455019366
NINO3,STL(ANOM ~ trend() + season(period = 12)),2020-12-01,-0.7,-0.572488501153652,-0.09095515745730992,-0.03655634138903796,-0.60904484254269
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-01-01,-0.51,-0.5836646917189833,-0.07156449039135578,0.14522918211033903,-0.43843550960864425
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-02-01,-0.71,-0.5605766651580277,-0.05996923916841021,-0.089454095673562,-0.6500307608315897
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-03-01,-0.47,-0.5374886385970721,0.03028637386738009,0.037202264729692125,-0.50028637386738
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-04-01,-0.76,-0.5144006120361165,-0.06698503987037668,-0.17861434809350685,-0.6930149601296234
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-05-01,-0.45,-0.5187254731945959,0.037619708986920006,0.031105764207675912,-0.48761970898692003
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-06-01,-0.09,-0.5230503343530754,0.08907032129716122,0.34398001305591414,-0.17907032129716122
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-07-01,-0.1,-0.5273751955115548,0.1348917752185849,0.29248342029296986,-0.2348917752185849
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-08-01,-0.2,-0.55581238642698,0.09176364060982493,0.2640487458171551,-0.29176364060982496
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-09-01,-0.17,-0.5842495773424053,-0.0045466359796285044,0.4187962133220339,-0.1654533640203715
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-10-01,-0.56,-0.6126867682578306,1.4452971836300538e-5,0.05267231528599425,-0.5600144529718364
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-11-01,-0.77,-0.6441020265473228,-0.0485329677660522,-0.07736500568662497,-0.7214670322339478
NINO3,STL(ANOM ~ trend() + season(period = 12)),2021-12-01,-1.21,-0.675517284836815,-0.08566838805937789,-0.4488143271038072,-1.1243316119406221
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-01-01,-1.17,-0.7069325431263072,-0.07268806820508647,-0.3903793886686062,-1.0973119317949134
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-02-01,-1.06,-0.735572576862615,-0.08480459279401453,-0.2396228303433705,-0.9751954072059855
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-03-01,-0.7,-0.7642126105989228,-0.005458797953174543,0.0696714085520973,-0.6945412020468255
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-04-01,-0.89,-0.7928526443352306,-0.12406925281005338,0.026921897145284035,-0.7659307471899466
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-05-01,-0.92,-0.7779607105054256,0.047084843526532374,-0.18912413302110687,-0.9670848435265325
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-06-01,-0.62,-0.7630687766756205,0.10170358300086091,0.04136519367475955,-0.7217035830008609
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-07-01,-0.36,-0.7481768428458154,0.15494900908772757,0.23322783375808787,-0.5149490090877276
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-08-01,-0.53,-0.6655293697093556,0.11526921093828983,0.020260158771065795,-0.6452692109382898
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-09-01,-0.8,-0.5828818965728957,0.013803070088183086,-0.2309211735152874,-0.8138030700881831
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-10-01,-0.92,-0.5002344234364359,0.005891479495900407,-0.4256570560594646,-0.9258914794959004
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-11-01,-0.89,-0.35314212445268844,-0.04344279977986129,-0.49341507576745025,-0.8465572002201387
NINO3,STL(ANOM ~ trend() + season(period = 12)),2022-12-01,-0.78,-0.20604982546894096,-0.0843845459029743,-0.4895656286280848,-0.6956154540970257
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-01-01,-0.5,-0.058957526485193514,-0.07715525814392031,-0.36388721537088614,-0.4228447418560797
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-02-01,-0.13,0.15074039293054917,-0.09776337603206152,-0.18297701689848767,-0.032236623967938485
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-03-01,0.36,0.3604383123462918,-0.018087591828048054,0.017649279481756208,0.378087591828048
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-04-01,0.44,0.5701362317620345,-0.14508249247150962,0.014946260709475023,0.5850824924715096
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-05-01,0.9,0.7644810254313972,0.04929748793248003,0.08622148663612283,0.85070251206752
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-06-01,1.21,0.9588258191007598,0.10831083077211304,0.14286335012712714,1.101689169227887
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-07-01,1.59,1.1531706127701224,0.16745229849391555,0.2693770887359621,1.4225477015060846
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-08-01,1.96,1.2463156214306297,0.12953325187532724,0.5841511266940431,1.8304667481246728
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-09-01,2.07,1.339460630091137,0.024937972790818087,0.7056013971180448,2.0450620272091817
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-10-01,2,1.4326056387516442,0.006774732243712299,0.5606196290046435,1.9932252677562876
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-11-01,2.08,1.5148255851170846,-0.04353469915318298,0.6087091140360985,2.123534699153183
NINO3,STL(ANOM ~ trend() + season(period = 12)),2023-12-01,2.06,1.597045531482525,-0.08749631990766694,0.550450788425142,2.147496319907667
NINO3,STL(ANOM ~ trend() + season(period = 12)),2024-01-01,1.87,1.6792654778479654,-0.08087414621691656,0.27160866836895114,1.9508741462169166
NINO3,STL(ANOM ~ trend() + season(period = 12)),2024-02-01,1.47,1.7419091389323198,-0.10984950260755735,-0.1620596363247624,1.5798495026075574
NINO3,STL(ANOM ~ trend() + season(period = 12)),2024-03-01,1.03,1.804552800016674,-0.029719374243656848,-0.7448334257730171,1.0597193742436568
NINO3,STL(ANOM ~ trend() + season(period = 12)),2024-04-01,0.62,1.8671964611010283,-0.1651472155884105,-1.0820492455126178,0.7851472155884105
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-01-01,0.08,-0.17531829626164888,0.12067604170610487,0.13464225455554402,-0.040676041706104865
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-02-01,-0.2,-0.019550798651028156,0.1689359497177053,-0.34938515106667717,-0.3689359497177053
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-03-01,-0.14,0.13621669895959257,0.04333236420298289,-0.3195490631625755,-0.1833323642029829
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-04-01,0.02,0.2919841965702133,-0.13215386539265672,-0.13983033117755658,0.1521538653926567
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-05-01,0.49,0.4341720769875136,-0.12943166321655003,0.18525958622903638,0.61943166321655
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-06-01,0.65,0.5763599574048139,-0.140301996015411,0.21394203861059702,0.790301996015411
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-07-01,0.27,0.7185478378221143,-0.14579761933714305,-0.3027502184849712,0.4157976193371431
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-08-01,0.86,0.845939838571837,0.04624301712976092,-0.032182855701597846,0.8137569828702391
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-09-01,1.24,0.9733318393215595,0.20379231303616852,0.06287584764227194,1.0362076869638315
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-10-01,1.73,1.1007238400712822,0.032271949555285964,0.5970042103734319,1.697728050444714
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-11-01,1.68,1.1271447084404984,-0.10797486202680179,0.6608301535863033,1.7879748620268017
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1982-12-01,2.21,1.1535655768097144,0.046026010367888094,1.0104084128223974,2.1639739896321117
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-01-01,2.13,1.1799864451789306,0.11681047615804029,0.8332030786630291,2.0131895238419597
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-02-01,1.81,1.047270857982578,0.16506943720744327,0.5976597048099788,1.6449305627925568
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-03-01,1.22,0.9145552707862254,0.046162611151877385,0.25928211806189716,1.1738373888481226
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-04-01,0.68,0.7818396835898729,-0.13129443292595944,0.029454749336086605,0.8112944329259595
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-05-01,0.68,0.559969428100987,-0.13699457032499301,0.25702514222400596,0.816994570324993
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-06-01,0.45,0.33809917261210115,-0.14482652928175171,0.25672735666965046,0.5948265292817516
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-07-01,-0.33,0.11622891712321523,-0.13735034002589033,-0.3088785770973249,-0.19264965997410968
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-08-01,-0.44,-0.05956567944814756,0.050869521982660315,-0.43130384253451276,-0.4908695219826603
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-09-01,-0.38,-0.23536027601951034,0.2095079714257291,-0.3541476954062187,-0.5895079714257291
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-10-01,-1.02,-0.4111548725908732,0.02930528350530236,-0.6381504109144291,-1.0493052835053023
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-11-01,-1.29,-0.4998317440084095,-0.10907715174451557,-0.6810911042470751,-1.1809228482554845
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1983-12-01,-1.16,-0.5885086154259458,0.0453856319428871,-0.6168770165169413,-1.205385631942887
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-01-01,-0.96,-0.6771854868434821,0.11345525548446667,-0.3962697686409846,-1.0734552554844667
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-02-01,-0.16,-0.6972730100546775,0.16175073789922567,0.3755222721554518,-0.32175073789922565
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-03-01,-0.52,-0.7173605332658728,0.04957813963036986,0.14778239363550294,-0.5695781396303699
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-04-01,-0.54,-0.7374480564770681,-0.12979245589807276,0.32724051237514085,-0.4102075441019273
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-05-01,-0.69,-0.7528876128730969,-0.14385766984065518,0.20674528271375214,-0.5461423301593448
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-06-01,-1.03,-0.7683271692691256,-0.14859233310451067,-0.11308049762636374,-0.8814076668954893
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-07-01,-0.68,-0.7837667256651544,-0.1280854094202549,0.23185213508540925,-0.5519145905797451
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-08-01,-0.54,-0.820205791943738,0.05638883238412694,0.223816959559611,-0.596388832384127
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-09-01,-0.41,-0.8566448582223216,0.21619158961804147,0.23045326860428017,-0.6261915896180414
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-10-01,-0.75,-0.8930839245009052,0.027412501375118338,0.11567142312578693,-0.7774125013751183
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-11-01,-1.3,-0.919112828085841,-0.10899963342538196,-0.271887538488777,-1.191000366574618
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1984-12-01,-1.48,-0.9451417316707768,0.04606041635077528,-0.5809186846799984,-1.5260604163507752
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-01-01,-1.3,-0.9711706352557126,0.09208730243959726,-0.4209166671838849,-1.3920873024395974
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-02-01,-0.92,-0.9710724530174504,0.1598347548961875,-0.10876230187873714,-1.0798347548961875
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-03-01,-0.89,-0.9709742707791882,0.06081844155672041,0.020155829222467725,-0.9508184415567205
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-04-01,-1.1,-0.970876088540926,-0.12122097172465761,-0.00790293973441647,-0.9787790282753425
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-05-01,-1.08,-0.9376796319391734,-0.1584889747937604,0.016168606732933632,-0.9215110252062397
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-06-01,-1.08,-0.9044831753374208,-0.1614529798405328,-0.014063844822046367,-0.9185470201594672
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-07-01,-0.8,-0.8712867187356682,-0.09873168944418162,0.1700184081798498,-0.7012683105558184
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-08-01,-0.63,-0.8313771091490187,0.07160888886690817,0.12976822028211055,-0.7016088888669082
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-09-01,-0.77,-0.7914674995623694,0.22752774759281794,-0.20606024803044853,-0.9975277475928179
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-10-01,-0.74,-0.7515578899757199,0.015305159085804649,-0.0037472691100847166,-0.7553051590858046
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-11-01,-0.59,-0.6999789035533694,-0.11992995135375381,0.22990885490712332,-0.47007004864624613
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1985-12-01,-0.59,-0.6483999171310191,0.026995744914350646,0.03140417221666847,-0.6169957449143506
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-01-01,-0.72,-0.5968209307086686,0.07344154289691625,-0.19662061218824767,-0.7934415428969163
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-02-01,-0.78,-0.515478782056832,0.16059509891617277,-0.4251163168593408,-0.9405950989161728
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-03-01,-0.6,-0.4341366334049953,0.07468920402692941,-0.24055257062193414,-0.6746892040269294
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-04-01,-0.52,-0.3527944847531587,-0.11001422424084004,-0.05719129100600123,-0.40998577575915995
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-05-01,-0.56,-0.24015843886957966,-0.17048021366991928,-0.14936134746050111,-0.3895197863300808
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-06-01,-0.33,-0.12752239298600057,-0.17156911192445146,-0.030908495089547988,-0.15843088807554856
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-07-01,-0.04,-0.014886347102421486,-0.06652900624084773,0.04141535334326922,0.02652900624084773
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-08-01,0.19,0.0991756065743757,0.0898398385744729,9.84554851151398e-4,0.1001601614255271
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-09-01,0.4,0.21323756025117288,0.24203672878990085,-0.055274289041073704,0.15796327121009918
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-10-01,0.51,0.3272995139279701,0.006491176621065482,0.17620930945096447,0.5035088233789345
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-11-01,0.54,0.4168334355248606,-0.1274463728552831,0.2506129373304225,0.6674463728552831
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1986-12-01,0.82,0.5063673571217511,0.011288952174142601,0.30234369070410627,0.8087110478258573
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-01-01,0.94,0.5959012787186416,0.07535368243532736,0.26874503884603096,0.8646463175646726
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-02-01,0.82,0.6593888767231177,0.12804718315951139,0.03256394011737085,0.6919528168404886
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-03-01,0.89,0.7228764747275939,0.05967764829924408,0.1074458769731621,0.830322351700756
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-04-01,0.45,0.78636407273207,-0.10697426627192796,-0.22938980646014206,0.5569742662719279
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-05-01,0.32,0.7973897556632843,-0.1756694495124033,-0.30172030615088097,0.4956694495124033
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-06-01,0.72,0.8084154385944986,-0.17130733721598482,0.08289189862148616,0.8913073372159848
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-07-01,1.04,0.8194411215257129,-0.04043106571264702,0.2609899441869341,1.080431065712647
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-08-01,1.2,0.758627400267608,0.09361622523202522,0.3477563745003668,1.1063837747679748
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-09-01,1.32,0.6978136790095031,0.2224390343112327,0.3997472866792642,1.0975609656887673
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-10-01,0.97,0.6369999577513982,0.0020076902047390004,0.3309923520438628,0.967992309795261
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-11-01,0.85,0.4820639280626847,-0.10711360101012608,0.4750496729474414,0.9571136010101261
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1987-12-01,0.77,0.3271278983739712,0.07211552145795347,0.3707565801680754,0.6978844785420466
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-01-01,0.67,0.17219186868525768,0.07119971791991665,0.4266084133948257,0.5988002820800834
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-02-01,0.22,-0.046786729002574357,0.08856354218961648,0.17822318681295787,0.13143645781038352
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-03-01,0.06,-0.2657653266904064,0.0368607461989135,0.2889045804914929,0.0231392538010865
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-04-01,-0.55,-0.48474392437823843,-0.11283412116412421,0.04757804554236261,-0.4371658788358758
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-05-01,-1.32,-0.7053588169771096,-0.19085296470445867,-0.4237882183184317,-1.1291470352955413
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-06-01,-1.7,-0.9259737095759808,-0.18230026612777525,-0.5917260242962439,-1.5176997338722247
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-07-01,-1.73,-1.146588602174852,-0.026848253075388972,-0.556563144749759,-1.703151746924611
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-08-01,-1.43,-1.2732253654490662,0.08376210410441612,-0.24053673865534986,-1.513762104104416
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-09-01,-0.93,-1.3998621287232804,0.18809545215318432,0.28176667657009613,-1.1180954521531843
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-10-01,-2.01,-1.5264988919974947,-0.01782868395974965,-0.46567242404275544,-1.99217131604025
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-11-01,-2.22,-1.511892429160971,-0.10274071698191323,-0.605366853857116,-2.117259283018087
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1988-12-01,-2.01,-1.4972859663244473,0.1172482336644422,-0.6299622673399945,-2.127248233664442
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-01-01,-2,-1.4826795034879237,0.12115117648832131,-0.6384716730003974,-2.121151176488321
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-02-01,-1.48,-1.3925887207391883,0.1272150268411839,-0.21462630610199573,-1.607215026841184
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-03-01,-1.44,-1.302497937990453,0.03194200663612318,-0.16944406864566997,-1.471942006636123
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-04-01,-1.32,-1.2124071552417177,-0.07885458432841116,-0.028738260429871154,-1.2411454156715889
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-05-01,-0.89,-1.0874070334854224,-0.11181314819440855,0.309220181679831,-0.7781868518055914
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-06-01,-0.67,-0.9624069117291272,-0.16686714309860465,0.45927405482773176,-0.5031328569013954
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-07-01,-0.57,-0.8374067899728318,-0.05800407047770662,0.32541086045053846,-0.5119959295222933
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-08-01,-0.72,-0.7252601366839662,0.011548066801942456,-0.006287930117976237,-0.7315480668019424
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-09-01,-0.51,-0.6131134833951005,0.09225389534755819,0.010859588047542279,-0.6022538953475582
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-10-01,-0.55,-0.5009668301062349,-0.0828273080498679,0.03379413815610277,-0.4671726919501321
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-11-01,-0.62,-0.4313814028839338,-0.13469384538831447,-0.05392475172775174,-0.4853061546116855
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1989-12-01,-0.2,-0.3617959756616327,0.12622703872624208,0.03556893693539065,-0.32622703872624204
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-01-01,-0.11,-0.2922105484393316,0.1828119178590491,-6.013694197175568e-4,-0.29281191785904914
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-02-01,0.01,-0.2379143033311014,0.17786057700136165,0.07005372632973975,-0.16786057700136164
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-03-01,-0.18,-0.1836180582228712,0.03930211528823033,-0.035684057065359126,-0.21930211528823032
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-04-01,-0.06,-0.12932181311464097,-0.03289251375112552,0.1022143268657665,-0.027107486248874477
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-05-01,0.04,-0.08834149713267521,-0.021087112416110672,0.1494286095487859,0.06108711241611067
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-06-01,-0.26,-0.04736118115070945,-0.14036533103800797,-0.0722734878112826,-0.11963466896199204
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-07-01,-0.03,-0.0063808651687436895,-0.07870872908541986,0.05508959425416355,0.04870872908541986
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-08-01,0.09,0.014103263646261681,-0.05096792266882096,0.12686465902255928,0.14096792266882097
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-09-01,-0.03,0.03458739246126705,0.005357275410748067,-0.06994466787201511,-0.03535727541074807
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-10-01,0.18,0.05507152127627241,-0.1397308132014291,0.26465929192515675,0.31973081320142915
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-11-01,-0.09,0.08244868095858995,-0.1594016727864176,-0.013047008172172359,0.0694016727864176
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1990-12-01,0.22,0.1098258406409075,0.14133463487480266,-0.031160475515710162,0.07866536512519734
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-01-01,0.33,0.13720300032322505,0.18833831467236384,0.004458685004411128,0.14166168532763618
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-02-01,0.14,0.18365003734273175,0.18438188400646296,-0.2280319213491947,-0.04438188400646295
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-03-01,-0.08,0.23009707436223847,0.0385948186611964,-0.34869189302343484,-0.1185948186611964
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-04-01,0.08,0.2765441113817452,-7.633778080977032e-4,-0.19578073357364745,0.08076337780809771
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-05-01,0.25,0.3592596596539897,0.04279549538501638,-0.15205515503900607,0.20720450461498363
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-06-01,0.39,0.44197520792623424,-0.11566997558059838,0.0636947676543641,0.5056699755805983
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-07-01,0.47,0.5246907561984787,-0.08293806322266077,0.02824730702418199,0.5529380632226607
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-08-01,0.6,0.6156171655815189,-0.08384415555042395,0.06822698996890508,0.683844155550424
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-09-01,0.31,0.7065435749645591,-0.07469605780385019,-0.3218475171607089,0.3846960578038502
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-10-01,0.64,0.7974699843475993,-0.14527965777565707,-0.01219032657194219,0.7852796577756571
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-11-01,0.89,0.826363545297723,-0.12229175270384497,0.18592820740612204,1.012291752703845
NINO3+4,STL(ANOM ~ trend() + season(period = 12)),1991-12-01,1.5,0.8552571062478468,0.1674089880597471,0.4773339056924061,1.3325910119402529
